,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
3815,1524763136,Becoming,5,"

  A great biography of a wonderful First Lady who came from South Chicago. She tells all in a relatable way for two to three generations. Very readable.

",0,4-Mar-19,,p,"

  A great biography of a wonderful First Lady who came from South Chicago. She tells all in a relatable way for two to three generations. Very readable.

"
3816,1524763136,Becoming,5,"

  It was great hearing the real life feelings and concerns of this dignified family. Loved Michelle's voice and appreciate her truthfulness. Miss their dignity in the White House

",1,14-Oct-19,,p,"

  It was great hearing the real life feelings and concerns of this dignified family. Loved Michelle's voice and appreciate her truthfulness. Miss their dignity in the White House

"
3817,1524763136,Becoming,5,"

  I’ve read all of Barack’s books and loved them. Now Michelle fills in the relationship areas as well as her own life as it evolved. Looking forward to more!

",0,4-Feb-19,,p,"

  I’ve read all of Barack’s books and loved them. Now Michelle fills in the relationship areas as well as her own life as it evolved. Looking forward to more!

"
3818,1524763136,Becoming,5,"

  Enjoyed this tremendously.  Confirmed my fee!ings that  the Obamas were a real American family. They did there best to give their children as Norma a life as possible when living in a fish bowl. A genuine look into family life inside the white house. Most enjoyable.

",0,16-Jun-20,,p,"

  Enjoyed this tremendously.  Confirmed my fee!ings that  the Obamas were a real American family. They did there best to give their children as Norma a life as possible when living in a fish bowl. A genuine look into family life inside the white house. Most enjoyable.

"
3819,1524763136,Becoming,5,"

  Ironically, Michelle Obama’s raw emotion and eloquence has left me speechless. Her resilience, optimism, toughness, and boundless capacity for love (and brutal honesty) that shine through her words make for a beautiful read that will stay with me for a very long time and bear careful rereadings over the years.

",0,24-May-19,,p,"

  Ironically, Michelle Obama’s raw emotion and eloquence has left me speechless. Her resilience, optimism, toughness, and boundless capacity for love (and brutal honesty) that shine through her words make for a beautiful read that will stay with me for a very long time and bear careful rereadings over the years.

"
3820,1524763136,Becoming,5,"

  Thank you Mrs. Obama for continuing to inspire all of us.  This book brought to the forefront every imaginable emotion.  It gave me hope and a belief that ""good and decency"" will ultimately triumph during this turbulent time  in our nation's history .  This book provides a wonderful synopsis of past, and present history.  It also offers promise and hope for an extraordinary future as we continue to embrace diversity, the strengths, and uniqueness of each other.

",0,29-Jan-19,,p,"

  Thank you Mrs. Obama for continuing to inspire all of us.  This book brought to the forefront every imaginable emotion.  It gave me hope and a belief that ""good and decency"" will ultimately triumph during this turbulent time  in our nation's history .  This book provides a wonderful synopsis of past, and present history.  It also offers promise and hope for an extraordinary future as we continue to embrace diversity, the strengths, and uniqueness of each other.

"
3821,1524763136,Becoming,5,"

  Great!RC

",1,14-Jul-20,,p,"

  Great!RC

"
3822,1524763136,Becoming,5,"

  Compelling, intimate memoir bringing to light the enormous hurdles many minorities and women face and the price we pay as a nation when we allow them to be “invisible”.

",0,16-Apr-19,,p,"

  Compelling, intimate memoir bringing to light the enormous hurdles many minorities and women face and the price we pay as a nation when we allow them to be “invisible”.

"
3823,1524763136,Becoming,5,"

  I'm a big fan of the Obama family. Michelle's story is inspiring. I believe I've learned more about their efforts on behalf of our country and I support their causes.

",0,16-Mar-19,,p,"

  I'm a big fan of the Obama family. Michelle's story is inspiring. I believe I've learned more about their efforts on behalf of our country and I support their causes.

"
3824,1524763136,Becoming,1,"

  What I enjoyed about Michelle’s book was that she let the reader know how she and her brother was raise , the schools she attened and about her parents. I like the way she Let  us know that she came from a working class family and how her parents let her make her own decisions based on what she learned from her parents. Then she took us on a journey how she met Barack and how her journey went from ordinary to extraordinary.

",0,22-Jan-19,,n,"

  What I enjoyed about Michelle’s book was that she let the reader know how she and her brother was raise , the schools she attened and about her parents. I like the way she Let  us know that she came from a working class family and how her parents let her make her own decisions based on what she learned from her parents. Then she took us on a journey how she met Barack and how her journey went from ordinary to extraordinary.

"
3825,1524763136,Becoming,5,"

  Easy Read, Covers every emotion.

",0,31-Jul-20,,p,"

  Easy Read, Covers every emotion.

"
3826,1524763136,Becoming,5,"

  This woman's views are noteworthy. She is elegant and smart and the book is well worth the read.

",0,29-Oct-19,,p,"

  This woman's views are noteworthy. She is elegant and smart and the book is well worth the read.

"
3827,1524763136,Becoming,5,"

  An amazing tale of her journey through her childhood to the White House. An easy read and throughly enjoyable story, her story is one that everyone should read!

",0,17-Jan-19,,p,"

  An amazing tale of her journey through her childhood to the White House. An easy read and throughly enjoyable story, her story is one that everyone should read!

"
3828,1524763136,Becoming,5,"

  I have enjoyed reading this book and getting to know Mrs Michelle Obama  personally. What a lovely woman and Great FLOTUS!!

",0,1-Jul-19,,p,"

  I have enjoyed reading this book and getting to know Mrs Michelle Obama  personally. What a lovely woman and Great FLOTUS!!

"
3829,1524763136,Becoming,5,"

  The journey of an amazing intellect who achieved so many things for herself and our country. I found tears of joy as well as regret springing to my eyes often. It is reassuring to know that her awesome work is not finished even though it, regrettably, will not be in the White House.

",0,12-Jan-19,,p,"

  The journey of an amazing intellect who achieved so many things for herself and our country. I found tears of joy as well as regret springing to my eyes often. It is reassuring to know that her awesome work is not finished even though it, regrettably, will not be in the White House.

"
3830,1524763136,Becoming,5,"

  Just started,  so far so good .

",0,15-Sep-20,,p,"

  Just started,  so far so good .

"
3831,1524763136,Becoming,5,"

  Michelle Obama is a wonderful story teller, and shares candid, personal insights about her life and marriage.  Highly recommend!

",0,24-May-20,,p,"

  Michelle Obama is a wonderful story teller, and shares candid, personal insights about her life and marriage.  Highly recommend!

"
3832,1524763136,Becoming,5,"

  Inspiring book. Never knew Michelle was so relatable. Recommended.

",0,4-Mar-20,,p,"

  Inspiring book. Never knew Michelle was so relatable. Recommended.

"
3833,1524763136,Becoming,5,"

  A decent  read, in general. Easy, straightforward writing style. I lost interest at the very end & don’t  feel compelled to finish reading despite being a huge fan of the Obama family.

",0,3-Oct-19,,p,"

  A decent  read, in general. Easy, straightforward writing style. I lost interest at the very end & don’t  feel compelled to finish reading despite being a huge fan of the Obama family.

"
3834,1524763136,Becoming,5,"

  I absolutely LOVE this woman. I felt like I was at the scene as i read. great transititions and smooth read....LOOOOVVVEEEE IT

",0,15-Jun-19,,p,"

  I absolutely LOVE this woman. I felt like I was at the scene as i read. great transititions and smooth read....LOOOOVVVEEEE IT

"
3835,1524763136,Becoming,5,"

  I appreciate that Michelle Obama wrote this book to give insight and to inspire women across all lines to use their full potential and to believe and trust themselves.

",0,12-Dec-18,,p,"

  I appreciate that Michelle Obama wrote this book to give insight and to inspire women across all lines to use their full potential and to believe and trust themselves.

"
3836,1524763136,Becoming,5,"

  What an amazing journey. Her experiences were conveyed with such warmth and gracefulness. Allowing her readers personal insight of BECOMING too.

",0,23-Jun-20,,p,"

  What an amazing journey. Her experiences were conveyed with such warmth and gracefulness. Allowing her readers personal insight of BECOMING too.

"
3837,1524763136,Becoming,1,"

  I didn’t want this book to end. Just as I hated to see the Obama presidency end. Thank you Mrs. Obama for sharing your inspiring story. And thank you for being our First Lady and representing our country with such elegance, class and love. I can not recommend this book enough, no matter your political leanings. Mrs. Obama’s words are much needed in our world today.

",0,14-Dec-18,,n,"

  I didn’t want this book to end. Just as I hated to see the Obama presidency end. Thank you Mrs. Obama for sharing your inspiring story. And thank you for being our First Lady and representing our country with such elegance, class and love. I can not recommend this book enough, no matter your political leanings. Mrs. Obama’s words are much needed in our world today.

"
3838,1524763136,Becoming,5,"

  I wasn’t looking forward to reading this book but brought it along on a weekend just for something to read.  I ended up not being able to put it down, and loving it! It is well written and inspirational.

",1,25-Nov-18,,p,"

  I wasn’t looking forward to reading this book but brought it along on a weekend just for something to read.  I ended up not being able to put it down, and loving it! It is well written and inspirational.

"
3839,1524763136,Becoming,5,"

  The engaging life of a strong yet sensitive woman. She spends no time belittling or regretting her or her husband's (many, many) enemies, but in doing so triumphs over them all.

",0,29-Jan-19,,p,"

  The engaging life of a strong yet sensitive woman. She spends no time belittling or regretting her or her husband's (many, many) enemies, but in doing so triumphs over them all.

"
3840,1524763136,Becoming,5,"

  A down to earth woman just trying to do the best she can just like every woman. Likeable and Caring and finding herself in an unimaginable position. A very nice read.

",0,30-May-19,,p,"

  A down to earth woman just trying to do the best she can just like every woman. Likeable and Caring and finding herself in an unimaginable position. A very nice read.

"
3841,1524763136,Becoming,5,"

  Authentic! Well written story of Michelle’s life representing we all have life progression differences and similarities that make us wonderful people.

",0,11-Jul-19,,p,"

  Authentic! Well written story of Michelle’s life representing we all have life progression differences and similarities that make us wonderful people.

"
3842,1524763136,Becoming,5,"

  After reading Becoming, Michelle Obama is even more relatable and real to me. She invites you into her life by being honest about her experiences. She doesn't try to hide her flaws and insecurities.

",0,25-Jan-19,,p,"

  After reading Becoming, Michelle Obama is even more relatable and real to me. She invites you into her life by being honest about her experiences. She doesn't try to hide her flaws and insecurities.

"
3843,1524763136,Becoming,5,"

  Excellent read!

",0,10-Oct-20,,p,"

  Excellent read!

"
3844,1524763136,Becoming,5,"

  Amazing! Thank you Michelle for sharing your life and legacy. Candid descriptions of vulnerabilities and abilities will be inspiring to all readers. Becoming should be read by All to gain a realistic hope for the future. Becoming is well written and captivating. Appreciate the emphasis on inclusiveness and ethical living.

",0,14-Nov-19,,p,"

  Amazing! Thank you Michelle for sharing your life and legacy. Candid descriptions of vulnerabilities and abilities will be inspiring to all readers. Becoming should be read by All to gain a realistic hope for the future. Becoming is well written and captivating. Appreciate the emphasis on inclusiveness and ethical living.

"
3845,1524763136,Becoming,5,"

  What a beautiful and heartfelt memoir of a little girl from the South Side of Chicago, who would become the first African American First Lady of the United States! I loved every page of this book!! So down to earth and inspiring!  A must read!!

",0,31-Jan-20,,p,"

  What a beautiful and heartfelt memoir of a little girl from the South Side of Chicago, who would become the first African American First Lady of the United States! I loved every page of this book!! So down to earth and inspiring!  A must read!!

"
3846,1524763136,Becoming,5,"

  A thoughtful, open telling of the life and events which brought, in my opinion, the most gracious First Lady to our country. I’m so grateful to have the insight written here and especially for the optimism as we deal with current circumstances.

",0,20-Jan-19,,p,"

  A thoughtful, open telling of the life and events which brought, in my opinion, the most gracious First Lady to our country. I’m so grateful to have the insight written here and especially for the optimism as we deal with current circumstances.

"
3847,1524763136,Becoming,5,"

  A riveting story of a young black woman finding her way in life’s ups and downs through puberty, education, friendship, motherhood, volunteerism, family, marriage and career. Regardless of your race or ethnicity, there is a facet of life we all can relate to.The book details emotions that had me laughing and crying all in the same breath..

",0,3-Feb-19,,p,"

  A riveting story of a young black woman finding her way in life’s ups and downs through puberty, education, friendship, motherhood, volunteerism, family, marriage and career. Regardless of your race or ethnicity, there is a facet of life we all can relate to.The book details emotions that had me laughing and crying all in the same breath..

"
3848,1524763136,Becoming,5,"

  As with all of her words, Mrs. Obama has spoken with grace in a time when that seems to be a rare quality.  This is an easy read, yet provokes thought by the reader to consider other scenarios that might have been. Highly recommended.

",0,6-Apr-19,,p,"

  As with all of her words, Mrs. Obama has spoken with grace in a time when that seems to be a rare quality.  This is an easy read, yet provokes thought by the reader to consider other scenarios that might have been. Highly recommended.

"
3849,1524763136,Becoming,5,"

  What a wonderfully graceful and phenomenal woman.  Her talents include being a great writer with an entertainingly charmed life and story to tell.

",0,29-Mar-19,,p,"

  What a wonderfully graceful and phenomenal woman.  Her talents include being a great writer with an entertainingly charmed life and story to tell.

"
3850,1524763136,Becoming,1,"

  Many of my younger friends were(and to some  extent, still are) discouraged by the regime which followed the Obama terms of the office of the presidency. This book will help you understand why hope is still alive in my 75 year old heart. Thank you, Michelle, for sharing your life so far. I too am still becoming...

",0,29-Nov-18,,n,"

  Many of my younger friends were(and to some  extent, still are) discouraged by the regime which followed the Obama terms of the office of the presidency. This book will help you understand why hope is still alive in my 75 year old heart. Thank you, Michelle, for sharing your life so far. I too am still becoming...

"
3851,1524763136,Becoming,5,"

  Michelle Obama is AMAZING!!! So grateful for this book. Mrs. Obama is one of the most inspiring women living today! Thank you to her for sharing her story!!!

",0,24-Jan-19,,p,"

  Michelle Obama is AMAZING!!! So grateful for this book. Mrs. Obama is one of the most inspiring women living today! Thank you to her for sharing her story!!!

"
3852,1524763136,Becoming,5,"

  This book was amazing.  I bought the audiobook and was elated that Mrs. Obama narrated it by herself. It made it so much more personal for me and I felt like she was here with me.  It is so honest, and real and personal.  Thank you Former FLOTUS!

",0,9-Dec-18,,p,"

  This book was amazing.  I bought the audiobook and was elated that Mrs. Obama narrated it by herself. It made it so much more personal for me and I felt like she was here with me.  It is so honest, and real and personal.  Thank you Former FLOTUS!

"
3853,1524763136,Becoming,5,"

  I am moved and encouraged that people such as the Obamas exist. At this time our country is so fraught with difficulties of the current administration that just to know that such people exist gives me encouragement

",0,22-Dec-18,,p,"

  I am moved and encouraged that people such as the Obamas exist. At this time our country is so fraught with difficulties of the current administration that just to know that such people exist gives me encouragement

"
3854,1524763136,Becoming,4,"

  What an amazing and heart-felt account of a life that started out so ordinary and ended with one of the most-admired women in our country speaking out about the mysteries of running the country and raising a family, and all that entails, with honesty insight and some humor thrown in.  A fantastic read for all young women today!

",0,28-Jun-19,,p,"

  What an amazing and heart-felt account of a life that started out so ordinary and ended with one of the most-admired women in our country speaking out about the mysteries of running the country and raising a family, and all that entails, with honesty insight and some humor thrown in.  A fantastic read for all young women today!

"
3855,1524763136,Becoming,5,"

  Well written, thoughtful, honest, and earnest. Michelle Obama writes this book in a way that feels like she’s having a conversation with you. I enjoyed the passion she poured into this book.

",0,8-Mar-19,,p,"

  Well written, thoughtful, honest, and earnest. Michelle Obama writes this book in a way that feels like she’s having a conversation with you. I enjoyed the passion she poured into this book.

"
3856,1524763136,Becoming,5,"

  Personal, engaging and intelligent, just as our First Lady presented herself from the beginning. Emotions run through the pages giving a calm, friendly & dignified glimpse of her life.

",0,22-Feb-19,,p,"

  Personal, engaging and intelligent, just as our First Lady presented herself from the beginning. Emotions run through the pages giving a calm, friendly & dignified glimpse of her life.

"
3857,1524763136,Becoming,5,"

  Reading this book only encouraged my deep respect for the Obama family. She touched on so many aspects of her life  growing up in a loving but poor family  to her achievements in school  And then her college years Then political years.  She is a wonderful dignified caring woman and loved her story. Becoming !!!!!

",0,1-Dec-18,,p,"

  Reading this book only encouraged my deep respect for the Obama family. She touched on so many aspects of her life  growing up in a loving but poor family  to her achievements in school  And then her college years Then political years.  She is a wonderful dignified caring woman and loved her story. Becoming !!!!!

"
3858,1524763136,Becoming,5,"

  Michelle Obama writes in a very personal way. When you read this book you feel as if she is talking to you across the table as a friend might tell her story.

",0,20-Jan-19,,p,"

  Michelle Obama writes in a very personal way. When you read this book you feel as if she is talking to you across the table as a friend might tell her story.

"
3859,1524763136,Becoming,5,"

  Loved Michelle Obama's book, Becoming. I was engrossed from the beginning to the end. Her story is so relatable in the early days. After meeting Barack, I had a chance to envision everything through the her eyes---I felt the emotion. Great book.

",0,12-Jan-19,,p,"

  Loved Michelle Obama's book, Becoming. I was engrossed from the beginning to the end. Her story is so relatable in the early days. After meeting Barack, I had a chance to envision everything through the her eyes---I felt the emotion. Great book.

"
3860,1524763136,Becoming,5,"

  Every woman should read this book. Anyone with doubts of the Obama administration should read this book. I cried, I laughed, Michelle Obama painted the country in a different light then I have ever been able to see it. She made me more optimistic of a chance that our country can become everything I hope for.

",0,23-May-19,,p,"

  Every woman should read this book. Anyone with doubts of the Obama administration should read this book. I cried, I laughed, Michelle Obama painted the country in a different light then I have ever been able to see it. She made me more optimistic of a chance that our country can become everything I hope for.

"
3861,1524763136,Becoming,5,"

  Michelle Obama tells the story of her life in a highly readable fashion and gives the reader a clear picture of her personality and her relationship with her husband.  Excellent throughout!

",0,29-Jan-19,,p,"

  Michelle Obama tells the story of her life in a highly readable fashion and gives the reader a clear picture of her personality and her relationship with her husband.  Excellent throughout!

"
3862,1524763136,Becoming,5,"

  The media spoiled the reading experience once I received the book. Media told the good parts.

",1,26-Dec-18,,p,"

  The media spoiled the reading experience once I received the book. Media told the good parts.

"
3863,1524763136,Becoming,1,"

  I thoroughly enjoyed Becoming. Michelle Obama conveys a myriad of experiences, observations and emotions. Her voice is strong and engaging as she shares her story with readers.

",0,4-Jan-19,,n,"

  I thoroughly enjoyed Becoming. Michelle Obama conveys a myriad of experiences, observations and emotions. Her voice is strong and engaging as she shares her story with readers.

"
3864,1524763136,Becoming,5,"

  eye opener, and a great narrative

",1,5-May-20,,p,"

  eye opener, and a great narrative

"
3865,1524763136,Becoming,4,"

  Michelle Obama's story in ""Becoming"" is the first ray of light since the unforgettable election day of 2016. This book gently brings to surface what had been nearly invisible these past few years: reminders of the importance of optimism, respect, and hard work—especially in the context of community. Thank you, Michelle, for sharing your voice with us in such a tender way.

",1,26-Nov-18,,p,"

  Michelle Obama's story in ""Becoming"" is the first ray of light since the unforgettable election day of 2016. This book gently brings to surface what had been nearly invisible these past few years: reminders of the importance of optimism, respect, and hard work—especially in the context of community. Thank you, Michelle, for sharing your voice with us in such a tender way.

"
3866,1524763136,Becoming,5,"

  This book was very good. Michelle made me feel like, I was right there. She brought her story to life.  I could visualize the family gatherings. She made me think of tines with my granny. I am thankful that she wasn't embarrassed of where she came from. Michelle is a prime example of, no mattter your race; you can be anything that you want to be. Thank you former First Lady Obama. You have made our race proud!

",0,27-Feb-19,,p,"

  This book was very good. Michelle made me feel like, I was right there. She brought her story to life.  I could visualize the family gatherings. She made me think of tines with my granny. I am thankful that she wasn't embarrassed of where she came from. Michelle is a prime example of, no mattter your race; you can be anything that you want to be. Thank you former First Lady Obama. You have made our race proud!

"
3867,1524763136,Becoming,5,"

  Came in a jiffy, going to be the first ever book on my book club, so yeah, it’s a big deal

",0,20-Nov-19,,p,"

  Came in a jiffy, going to be the first ever book on my book club, so yeah, it’s a big deal

"
3868,1524763136,Becoming,5,"

  This book was like a conversation with a new/old friend!  It is inspiring to learn about the people and challenges that helped to shape the character of Michelle Obama.

",0,16-Feb-19,,p,"

  This book was like a conversation with a new/old friend!  It is inspiring to learn about the people and challenges that helped to shape the character of Michelle Obama.

"
3869,1524763136,Becoming,5,"

  I have always been a huge Michelle fan,but after reading this book I feel proud of the work she's done for this country. For woman,girls,and all children and their health.This book does it all it made me cry,laugh,and has the warm love we all need.

",1,8-Jan-19,,p,"

  I have always been a huge Michelle fan,but after reading this book I feel proud of the work she's done for this country. For woman,girls,and all children and their health.This book does it all it made me cry,laugh,and has the warm love we all need.

"
3870,1524763136,Becoming,5,"

  I love this book! It's very inspirational and uplifting!

",1,6-Jul-19,,p,"

  I love this book! It's very inspirational and uplifting!

"
3871,1524763136,Becoming,5,"

  Easy to read. I hated to finish the book. I felt I had a friend inside with Michelle.It was also quite interesting to learn so much about life inside the White House!

",0,31-May-19,,p,"

  Easy to read. I hated to finish the book. I felt I had a friend inside with Michelle.It was also quite interesting to learn so much about life inside the White House!

"
3872,1524763136,Becoming,5,"

  Inspiring, moving, exciting,funny and brilliant. I've been buying this book and sharing them with friends, this biography is fantastic.

",0,27-Apr-19,,p,"

  Inspiring, moving, exciting,funny and brilliant. I've been buying this book and sharing them with friends, this biography is fantastic.

"
3873,1524763136,Becoming,4,"

  Engaging and honest. This is a wonderful book that speaks to working mothers everywhere. A delightful glimpse into what makes Michelle who she is. Sometimes funny and often sobering this is a must read for anyone thinking about the future of American people and politics.

",0,9-Jan-19,,p,"

  Engaging and honest. This is a wonderful book that speaks to working mothers everywhere. A delightful glimpse into what makes Michelle who she is. Sometimes funny and often sobering this is a must read for anyone thinking about the future of American people and politics.

"
3874,1524763136,Becoming,5,"

  A beautiful, honest and open book about the challenges and lessons of becoming the United States first black family.

",1,8-Jan-19,,p,"

  A beautiful, honest and open book about the challenges and lessons of becoming the United States first black family.

"
3875,1524763136,Becoming,5,"

  My mom is very happy with the book.

",0,6-Jul-20,,p,"

  My mom is very happy with the book.

"
3876,1524763136,Becoming,1,"

  The entire story from childhood to First Lady to the USA... much enjoyed and I recommend that we all take a moment and read her story... Tumbleweed

",0,22-Mar-19,,n,"

  The entire story from childhood to First Lady to the USA... much enjoyed and I recommend that we all take a moment and read her story... Tumbleweed

"
3877,1524763136,Becoming,4,"

  I enjoyed Michelle Obama's book so very much! It was so honest and anything but boring. She is a intelligent classy well spoken lady. Indeed a well  accomplished  First Lady with an interesting story to tell.  I would highly recommend it to all!

",1,14-Jul-19,,p,"

  I enjoyed Michelle Obama's book so very much! It was so honest and anything but boring. She is a intelligent classy well spoken lady. Indeed a well  accomplished  First Lady with an interesting story to tell.  I would highly recommend it to all!

"
3878,1524763136,Becoming,5,"

  I found this book to be so much more than just a biography of a First Lady. Michelle Obama is such a strong woman, a woman who took advantage of all opportunities that came her way. Along with that came her responsibility to leave the door open for others. A public persona as well as a flawed human being.

",0,7-Apr-19,,p,"

  I found this book to be so much more than just a biography of a First Lady. Michelle Obama is such a strong woman, a woman who took advantage of all opportunities that came her way. Along with that came her responsibility to leave the door open for others. A public persona as well as a flawed human being.

"
3879,1524763136,Becoming,5,"

  I learned a lot more about Michelle Obama than I remembered from the news, and it amazed me that she has accomplished so much thus far. It is nice to meet a woman who is able to acknowledge the good and the bad and make the best of what she has on hand.

",0,2-Apr-20,,p,"

  I learned a lot more about Michelle Obama than I remembered from the news, and it amazed me that she has accomplished so much thus far. It is nice to meet a woman who is able to acknowledge the good and the bad and make the best of what she has on hand.

"
3880,1524763136,Becoming,5,"

  for all of us during our journey in these incredible times of our democracy.  Let's make a better world for everybody's children. United We Stand!

",0,6-Mar-19,,p,"

  for all of us during our journey in these incredible times of our democracy.  Let's make a better world for everybody's children. United We Stand!

"
3881,1524763136,Becoming,5,"

  I bought this book for my daughter and I thought she was going to sleep with it! It is awesome that it comes hardcover. Constructed very well and brand new. Lots of pictures, and well-written! A very easy read.

",0,23-Jan-19,,p,"

  I bought this book for my daughter and I thought she was going to sleep with it! It is awesome that it comes hardcover. Constructed very well and brand new. Lots of pictures, and well-written! A very easy read.

"
3882,1524763136,Becoming,5,"

  Time well spent!  A definite recommendation to all. I enjoyed the inside stories. I am so proud of this First Family.

",0,26-Jun-19,,p,"

  Time well spent!  A definite recommendation to all. I enjoyed the inside stories. I am so proud of this First Family.

"
3883,1524763136,Becoming,5,"

  It was a gift and the recipient found it witty and tremendously interesting.

",1,24-Nov-18,,p,"

  It was a gift and the recipient found it witty and tremendously interesting.

"
3884,1524763136,Becoming,5,"

  Class act writing from a class act woman.  Reading Becoming is almost as good as Michelle Obama in the room speaking only to you. Don't miss this experience.

",0,23-Jan-19,,p,"

  Class act writing from a class act woman.  Reading Becoming is almost as good as Michelle Obama in the room speaking only to you. Don't miss this experience.

"
3885,1524763136,Becoming,5,"

  Her story was very relatable and depicted an often replayed scenario of how hard working African American people rose above their social situations in spite of everything.

",0,31-Mar-19,,p,"

  Her story was very relatable and depicted an often replayed scenario of how hard working African American people rose above their social situations in spite of everything.

"
3886,1524763136,Becoming,5,"

  Michelle Obama has allowed us to step inside her world. During the reading I felt like I was in her shoes moving right along with her. Her life story is very inspiring. Every moment was shared passionately and clear. Many of her struggles are my own and I appreciate that she was able to explain her feelings without dimming the light of her accomplishments. I am glad that I purchased this book. I am going to share it with everyone I know.

",0,24-Jan-19,,p,"

  Michelle Obama has allowed us to step inside her world. During the reading I felt like I was in her shoes moving right along with her. Her life story is very inspiring. Every moment was shared passionately and clear. Many of her struggles are my own and I appreciate that she was able to explain her feelings without dimming the light of her accomplishments. I am glad that I purchased this book. I am going to share it with everyone I know.

"
3887,1524763136,Becoming,5,"

  This was a Christmas gift to mom mothers in law. She absolutely loved it!  I also purchased a Kindle version for myself, but hadn’t had a chance to read it yet.

",0,22-Jan-19,,p,"

  This was a Christmas gift to mom mothers in law. She absolutely loved it!  I also purchased a Kindle version for myself, but hadn’t had a chance to read it yet.

"
3888,1524763136,Becoming,5,"

  Michelle's book will be read for years, centuries, as the authentic record of the Obama Presidency. Every word is truthful and will pass the test of time so that in this current presidency the contrast will so dramatic it will be hard to believe. Great book!

",0,2-Mar-19,,p,"

  Michelle's book will be read for years, centuries, as the authentic record of the Obama Presidency. Every word is truthful and will pass the test of time so that in this current presidency the contrast will so dramatic it will be hard to believe. Great book!

"
3889,1524763136,Becoming,1,"

  Michelle Obama pours her heart out with sometimes painful facts about her life and that of President Obama.  It’s a wonderful story of her life and their adventure into politics.

",0,13-Mar-19,,n,"

  Michelle Obama pours her heart out with sometimes painful facts about her life and that of President Obama.  It’s a wonderful story of her life and their adventure into politics.

"
3890,1524763136,Becoming,5,"

  I was immediately drawn in by the powerful story and great narrative flow. This is a compelling, powerful and inspiring memoir

",0,13-Oct-19,,p,"

  I was immediately drawn in by the powerful story and great narrative flow. This is a compelling, powerful and inspiring memoir

"
3891,1524763136,Becoming,5,"

  l enjoyed tracing Michelle's  roots on  the South side of Chicago and then following her family's eventual moveto Washington once she married Barack. It As I've lived in both cities, the book took me back to those locations.

",0,13-Sep-19,,p,"

  l enjoyed tracing Michelle's  roots on  the South side of Chicago and then following her family's eventual moveto Washington once she married Barack. It As I've lived in both cities, the book took me back to those locations.

"
3892,1524763136,Becoming,5,"

  I simply loved every word.  My admiration and respect know no bounds and I miss the Obamas with every breath I take!

",0,17-Jul-19,,p,"

  I simply loved every word.  My admiration and respect know no bounds and I miss the Obamas with every breath I take!

"
3893,1524763136,Becoming,5,"

  flip through it as soon as you get it. you've got 30 days to return it, otherwise at day 31 you'll be stuck with a book with blank pages.Every person i know who ordered the hardback from amazon received a copy with many blank pages.The prose is outstanding otherwise.

",0,19-Jul-19,,p,"

  flip through it as soon as you get it. you've got 30 days to return it, otherwise at day 31 you'll be stuck with a book with blank pages.Every person i know who ordered the hardback from amazon received a copy with many blank pages.The prose is outstanding otherwise.

"
3894,1524763136,Becoming,5,"

  Well written and an enjoyable read. Fascinating story of a life well-lived. Full of insight, hard work, determination and love of family. And, I am certain, more to come.

",0,28-Feb-19,,p,"

  Well written and an enjoyable read. Fascinating story of a life well-lived. Full of insight, hard work, determination and love of family. And, I am certain, more to come.

"
3895,1524763136,Becoming,5,"

  Each day's events make our country's future seem bleaker.  Becoming challenges this grim trajectory.  Michele Obama 's life choices, and thoughtful reflections  on her experiences vote for America's better self

",0,13-Oct-19,,p,"

  Each day's events make our country's future seem bleaker.  Becoming challenges this grim trajectory.  Michele Obama 's life choices, and thoughtful reflections  on her experiences vote for America's better self

"
3896,1524763136,Becoming,4,"

  I have not had a chance to read the 44th FLOTUS book yet but my sister says it's really good.

",1,18-Jan-19,,p,"

  I have not had a chance to read the 44th FLOTUS book yet but my sister says it's really good.

"
3897,1524763136,Becoming,5,"

  Love!!! I bought the audible version as well so I can listen along as i read. Feels like she’s in the room with me having a discussion. ❤️Forever First Lady

",0,13-Feb-19,,p,"

  Love!!! I bought the audible version as well so I can listen along as i read. Feels like she’s in the room with me having a discussion. ❤️Forever First Lady

"
3898,1524763136,Becoming,5,"

  Becoming is a must read for all Americans. We have been privileged to have President Obama , Michelle and their lovely daughters reside in our White House for 8 years. The pity is that the new family residents are destroying all that the Obamas have accomplished.

",0,30-Dec-18,,p,"

  Becoming is a must read for all Americans. We have been privileged to have President Obama , Michelle and their lovely daughters reside in our White House for 8 years. The pity is that the new family residents are destroying all that the Obamas have accomplished.

"
3899,1524763136,Becoming,5,"

  Pleasant reading.Very inspiring contents.

",0,3-Jul-20,,p,"

  Pleasant reading.Very inspiring contents.

"
3900,1524763136,Becoming,5,"

  Michelle Obama has been a brilliant and ""doing"" woman her entire life. Before reading this wonderful memoir, I only knew her as the active and involved First Lady.

",0,13-Feb-19,,p,"

  Michelle Obama has been a brilliant and ""doing"" woman her entire life. Before reading this wonderful memoir, I only knew her as the active and involved First Lady.

"
3901,1524763136,Becoming,5,"

  Great gift or for yourself!It’s a really good book to keep!

",0,24-Feb-20,,p,"

  Great gift or for yourself!It’s a really good book to keep!

"
